10,"http://www.wikidata.org/entity/Q28778013","Judith","http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Maratta%20%28credited%29%20-%20Judith%20-%20Google%20Art%20Project.jpg","1625","8","1621","1630","http://www.wikidata.org/entity/Q220","http://www.wikidata.org/entity/Q333906","Capitoline Museums","http://www.wikidata.org/entity/Q538998","Carlo Maratta","male","","Rome","41.893055555556","12.482777777778"
11,"http://www.wikidata.org/entity/Q52207936","Judith with the Head of Holofernes","","1573","7","1555","1591","http://www.wikidata.org/entity/Q15223273","http://www.wikidata.org/entity/Q333515","National Trust","http://www.wikidata.org/entity/Q1357759","Lambert Sustris","male","http://www.wikidata.org/entity/Q29999","Hatchlands Park","51.2573","-0.472"
12,"http://www.wikidata.org/entity/Q107650490","Judith with the head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Lorenzo%20Lippi%20-%20Judith%20tenant%20la%20t%C3%AAte%20d%27Holopherne%203.jpg","1700","7","1639","1642","http://www.wikidata.org/entity/Q3329619","http://www.wikidata.org/entity/Q3329619","Musée d'art et d'histoire de Narbonne","http://www.wikidata.org/entity/Q1249317","Lorenzo Lippi","male","http://www.wikidata.org/entity/Q154849","Musée d'art et d'histoire de Narbonne","43.1837","3.00382"
13,"http://www.wikidata.org/entity/Q29479966","Judith with the Head of Holophernes","http://commons.wikimedia.org/wiki/Special:FilePath/Ercole%20Graziani%20-%20Judith%20beheading%20Holofernes%20-%20164138%20-%20National%20Museum%20in%20Warsaw.jpg","1726","7","1725","1750","http://www.wikidata.org/entity/Q1191732","http://www.wikidata.org/entity/Q153306","National Museum in Warsaw","http://www.wikidata.org/entity/Q5385225","Ercole Graziani the Younger","male","","","",""
14,"http://www.wikidata.org/entity/Q29919256","Judith mit dem Haupt des Holofernes (zugeschrieben)","http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Vicentino%20%28zugeschrieben%29%20-%20Judith%20mit%20dem%20Haupt%20des%20Holofernes%20-%203516%20-%20Bavarian%20State%20Painting%20Collections.jpg","1576","6","1539","1614","http://www.wikidata.org/entity/Q812285","http://www.wikidata.org/entity/Q812285","Bavarian State Painting Collections","http://www.wikidata.org/entity/Q3616106","Andrea Vicentino","male","http://www.wikidata.org/entity/Q4948","Bavarian State Painting Collections","48.149583","11.571776"
15,"http://www.wikidata.org/entity/Q29938834","Judith enthauptet Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Guido%20Reni%20%28Kopie%20nach%29%20-%20Judith%20enthauptet%20Holofernes%20-%202389%20-%20Bavarian%20State%20Painting%20Collections.jpg","1608","6","1575","1642","http://www.wikidata.org/entity/Q154568","http://www.wikidata.org/entity/Q812285","Bavarian State Painting Collections","http://www.wikidata.org/entity/Q109061","Guido Reni","male","http://www.wikidata.org/entity/Q170174","Alte Pinakothek","48.148333","11.57"
16,"http://www.wikidata.org/entity/Q29938841","Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Bartolomeo%20Manfredi%20-%20Judith%20mit%20dem%20Haupt%20des%20Holofernes%20-%202221%20-%20Bavarian%20State%20Painting%20Collections.jpg","1600","6","1580","1620","http://www.wikidata.org/entity/Q812285","http://www.wikidata.org/entity/Q812285","Bavarian State Painting Collections","http://www.wikidata.org/entity/Q721166","Bartolomeo Manfredi","male","","Bavarian State Painting Collections","48.149583","11.571776"
17,"http://www.wikidata.org/entity/Q30098509","Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Lambert%20Sustris%20-%20Judith%20mit%20dem%20Haupt%20des%20Holofernes%20-%2010377%20-%20Bavarian%20State%20Painting%20Collections.jpg","1541","7","1515","1568","http://www.wikidata.org/entity/Q812285","http://www.wikidata.org/entity/Q812285","Bavarian State Painting Collections","http://www.wikidata.org/entity/Q1357759","Lambert Sustris","male","http://www.wikidata.org/entity/Q29999","Bavarian State Painting Collections","48.149583","11.571776"
18,"http://www.wikidata.org/entity/Q55237558","Judith with the Head of Holofernes and her Maid","http://commons.wikimedia.org/wiki/Special:FilePath/Wautier-holofernes.jpg","1650","9","","","http://www.wikidata.org/entity/Q5136294","http://www.wikidata.org/entity/Q5136294","Sint-Waldetrudiskerk","http://www.wikidata.org/entity/Q1930132","Michaelina Wautier","female","http://www.wikidata.org/entity/Q622783","Sint-Waldetrudiskerk","51.174517","4.835675"
19,"http://www.wikidata.org/entity/Q55853411","Judith with the Head of Holofernes","http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20d.%C3%84.%20-%20Judith%20mit%20dem%20Haupt%20des%20Holofernes%20%28Staatliche%20Museen%2C%20Kassel%29.jpg","1530","9","","","http://www.wikidata.org/entity/Q1501219","http://www.wikidata.org/entity/Q1501219","Gemäldegalerie Alte Meister","http://www.wikidata.org/.well-known/genid/c59e2f1c2312617433994623f9475714","","","","Gemäldegalerie Alte Meister","51.315","9.41611"
